arrival_time,tsval
1777336123.4002495,13440
1777336124.4014146,14440
1777336125.4003353,15440
1777336126.3990376,16440
1777336127.3997314,17440
1777336128.3982925,18440
1777336129.4028258,19440
1777336130.3986292,20440
1777336131.3983748,21440
1777336132.4000387,22440
1777336133.3995984,23440
1777336134.3993943,24440
1777336135.4001498,25440
1777336136.4014122,26440
1777336137.3980842,27440
1777336138.4058678,28440
1777336139.3995597,29440
1777336140.403304,30440
1777336141.3997579,31440
1777336142.3995926,32440
1777336143.3989663,33440
1777336144.4009569,34440
1777336145.4058988,35440
1777336146.4011307,36440
1777336147.4001534,37440
1777336148.398353,38440
1777336149.4023495,39440
1777336150.4004903,40440
1777336151.4018724,41440
1777336152.4002345,42440
1777336153.3995473,43440
1777336154.4018252,44440
1777336155.410892,45440
1777336156.4006214,46440
1777336157.3998458,47440
1777336158.40172,48440
1777336159.4030309,49440
1777336160.398447,50440
1777336161.3986766,51440
1777336162.4000752,52440
1777336163.4000576,53440
1777336164.4013746,54440
1777336165.3979466,55440
1777336166.4001448,56440
1777336167.3988955,57440
1777336168.401567,58440
1777336169.4030762,59440
1777336170.3992515,60440
1777336171.3998728,61440
1777336172.4029372,62440
1777336173.400807,63440
1777336174.3980403,64440
1777336175.4016702,65440
1777336176.4013357,66440
1777336177.40038,67440
1777336178.4008324,68440
1777336179.4036644,69440
1777336180.3985894,70440
1777336181.4104395,71440
1777336182.4036005,72440
1777336183.4076478,73440
1777336184.4018576,74440
1777336185.3999634,75440
1777336186.3998733,76440
1777336187.4039416,77440
1777336188.3989694,78440
1777336189.4011269,79440
1777336190.3995368,80440
1777336191.3980334,81440
1777336192.400162,82440
1777336193.3983092,83440
1777336194.3978295,84440
1777336195.3992717,85440
1777336196.4336305,86440
1777336197.4155333,87440
1777336198.4698808,88440
1777336199.400284,89440
1777336200.3989074,90440
1777336201.3998604,91440
1777336202.398593,92440
1777336203.4018176,93440
1777336204.3999474,94440
1777336205.4000614,95440
1777336206.3990395,96440
1777336207.415474,97440
1777336208.4012325,98440
1777336209.3974028,99440
1777336210.4008522,100440
1777336211.402175,101440
1777336212.39824,102440
1777336213.3995485,103440
1777336214.4031775,104440
1777336215.3987608,105440
1777336216.400087,106440
1777336217.3995702,107440
1777336218.4013484,108440
1777336219.3972042,109440
1777336220.3994799,110440
1777336221.3975546,111440
1777336222.3981078,112440
1777336223.399192,113440
1777336224.400784,114440
1777336225.3987958,115440
1777336226.3989637,116440
1777336227.3988361,117440
1777336228.3997493,118440
1777336229.4020324,119440
1777336230.3971882,120440
1777336231.3975823,121440
1777336232.3988984,122440
1777336233.3988104,123440
1777336234.3971386,124440
1777336235.4007313,125440
1777336236.4008818,126440
1777336237.4371603,127440
1777336238.4383276,128440
1777336239.3974004,129440
1777336240.4121664,130440
1777336241.399542,131440
1777336242.4020388,132440
1777336243.3981745,133440
1777336244.4005075,134440
1777336245.3989813,135440
1777336246.399184,136440
1777336247.400274,137440
1777336248.3986816,138440
1777336249.3979075,139440
1777336250.4006429,140440
1777336251.3990583,141440
1777336252.4002028,142440
1777336253.4097776,143440
1777336254.398513,144440
1777336255.3993561,145440
1777336256.3973317,146440
1777336257.4022965,147440
1777336258.3972552,148440
1777336259.399059,149440
1777336260.4015372,150440
1777336261.3979638,151440
1777336262.399913,152440
1777336263.398549,153440
1777336264.3999736,154440
1777336265.400946,155440
1777336266.3983824,156440
1777336267.3985882,157440
1777336268.3988469,158440
1777336269.4002316,159440
1777336270.3987868,160440
1777336271.4011748,161440
1777336272.4025302,162440
1777336273.4009175,163440
1777336274.3985147,164440
1777336275.402077,165440
1777336276.4007134,166440
1777336277.4135714,167440
1777336278.4003012,168440
1777336279.416778,169440
1777336280.3980684,170440
1777336281.4026527,171440
1777336282.3982909,172440
1777336283.4049313,173440
1777336284.3973563,174440
1777336285.4029927,175440
1777336286.3991823,176440
1777336287.4065137,177440
1777336288.3999975,178440
1777336289.3981254,179440
1777336290.3995025,180440
1777336291.398437,181440
1777336292.3992703,182440
1777336293.3997555,183440
1777336294.3992896,184440
1777336295.3987217,185440
1777336296.3985267,186440
1777336297.3973963,187440
1777336298.3995392,188440
1777336299.399394,189440
1777336300.3999174,190440
1777336301.3982768,191440
1777336302.3983176,192440
1777336303.399814,193440
1777336304.3985405,194440
1777336305.3992014,195440
1777336306.3983548,196440
1777336307.400043,197440
1777336308.4010885,198440
1777336309.4038882,199440
1777336310.4007812,200440
1777336311.4024067,201440
1777336312.4020693,202440
1777336313.4143984,203440
1777336314.4024358,204440
1777336315.4006379,205440
1777336316.3986619,206440
1777336317.4015944,207440
1777336318.3990965,208440
1777336319.397357,209440
1777336320.3995426,210440
1777336321.3992362,211440
1777336322.3987074,212440
1777336323.400982,213440
1777336324.4027135,214440
1777336325.4003925,215440
1777336326.4135754,216440
1777336327.3985634,217440
1777336328.3983302,218440
1777336329.398342,219440
1777336330.4003425,220440
1777336331.4016745,221440
1777336332.40165,222440
1777336333.3993132,223440
1777336334.3995616,224440
1777336335.3998494,225440
1777336336.4003792,226440
1777336337.3979025,227440
1777336338.4015255,228440
1777336339.397999,229440
1777336340.4000175,230440
1777336341.4015331,231440
1777336342.4045882,232440
1777336343.4008806,233440
1777336344.3981938,234440
1777336345.40017,235440
1777336346.4004343,236440
1777336347.4021378,237440
1777336348.4003687,238440
1777336349.3978884,239440
1777336350.3979704,240440
1777336351.4015174,241440
1777336352.4004107,242440
1777336353.3997562,243440
1777336354.4048193,244440
1777336355.4005375,245440
1777336356.4000506,246440
1777336357.3997767,247440
1777336358.4012985,248440
1777336359.405426,249440
1777336360.3979235,250440
1777336361.3980248,251440
1777336362.4035897,252440
1777336363.3983624,253440
1777336364.409347,254440
