arrival_time,tsval
1777900219.8678267,37390
1777900220.8659036,38390
1777900221.8686728,39390
1777900222.869928,40390
1777900223.8662796,41390
1777900224.8725069,42390
1777900225.8679714,43390
1777900226.8659663,44390
1777900227.8663023,45390
1777900228.8670886,46390
1777900229.8659384,47390
1777900230.8687587,48390
1777900231.8671355,49390
1777900232.866901,50390
1777900233.8701758,51390
1777900234.866997,52390
1777900235.8665817,53390
1777900236.8679128,54390
1777900237.8697238,55390
1777900238.8672218,56390
1777900239.866327,57390
1777900240.8657787,58390
1777900241.8700607,59390
1777900242.866246,60390
1777900243.8665419,61390
1777900244.8751528,62390
1777900245.8668625,63390
1777900246.876152,64390
1777900247.8651557,65390
1777900248.8662553,66390
1777900249.8679023,67390
1777900250.8693027,68390
1777900251.8679938,69390
1777900252.8667853,70390
1777900253.867959,71390
1777900254.8694353,72390
1777900255.869746,73390
1777900256.8684988,74390
1777900257.8652549,75390
1777900258.8702488,76390
1777900259.864981,77390
1777900260.8662078,78390
1777900261.8703074,79390
1777900262.8679237,80390
1777900263.8649225,81390
1777900264.8673234,82390
1777900265.8671942,83390
1777900266.8666558,84390
1777900267.8733609,85390
1777900268.8647816,86390
1777900269.872777,87390
1777900270.8665142,88390
1777900271.8659449,89390
1777900272.8687856,90390
1777900273.8654778,91390
1777900274.8681912,92390
1777900275.8670769,93390
1777900276.8671017,94390
1777900277.8657138,95390
1777900278.8658981,96390
1777900279.8653376,97390
1777900280.8702953,98390
1777900281.8656826,99390
1777900282.8660195,100390
1777900283.8657618,101390
1777900284.8699203,102390
1777900285.8671246,103390
1777900286.8676043,104390
1777900287.866357,105390
1777900288.8673382,106390
1777900289.8703413,107390
1777900290.8676443,108390
1777900291.8705206,109390
1777900292.8670883,110390
1777900293.8668487,111390
1777900294.8668585,112390
1777900295.8656979,113390
1777900296.8654857,114390
1777900297.8666875,115390
1777900298.8658912,116390
1777900299.869888,117390
1777900300.8661826,118390
1777900301.8685555,119390
1777900302.865472,120390
1777900303.8688612,121390
1777900304.8688796,122390
1777900305.8665442,123390
1777900306.8689759,124390
1777900307.8724043,125390
1777900308.8665876,126390
1777900309.8676503,127390
1777900310.8718767,128390
1777900311.8661427,129390
1777900312.8702538,130390
1777900313.8676114,131390
1777900314.8651354,132390
1777900315.8670864,133390
1777900316.8700795,134390
1777900317.866405,135390
1777900318.8663182,136390
1777900319.8663375,137390
1777900320.8657002,138390
1777900321.86635,139390
1777900322.8704627,140390
1777900323.866576,141390
1777900324.8692055,142390
1777900325.8684666,143390
1777900326.8671708,144390
1777900327.8722441,145390
1777900328.8727636,146390
1777900329.8655117,147390
1777900330.869454,148390
1777900331.865536,149390
1777900332.8702786,150390
1777900333.8661022,151390
1777900334.8697298,152390
1777900335.8682919,153390
1777900336.8675761,154390
1777900337.886912,155390
1777900338.8679078,156390
1777900339.86725,157390
1777900340.8650928,158390
1777900341.8651538,159390
1777900342.8658507,160390
1777900343.865721,161390
1777900344.868422,162390
1777900345.86817,163390
1777900346.8665335,164390
1777900347.8693643,165390
1777900348.8680887,166390
1777900349.8742871,167390
1777900350.8688478,168390
1777900351.8650715,169390
1777900352.8687813,170390
1777900353.8681366,171390
1777900354.8679366,172390
1777900355.8661313,173390
1777900356.868888,174390
1777900357.866224,175390
1777900358.8672314,176390
1777900359.8657858,177390
1777900360.867327,178390
1777900361.8744633,179390
1777900362.8713338,180390
1777900363.87395,181390
1777900364.8689578,182390
1777900365.868596,183390
1777900366.865485,184390
1777900367.8666508,185390
1777900368.8653848,186390
1777900369.8695347,187390
1777900370.8696773,188390
1777900371.8659897,189390
1777900372.8659964,190390
1777900373.8661299,191390
1777900374.8745677,192390
1777900375.8677003,193390
1777900376.8675733,194390
1777900377.867819,195390
1777900378.8675456,196390
1777900379.871711,197390
1777900380.8706117,198390
1777900381.8680234,199390
1777900382.8684728,200390
1777900383.8655186,201390
1777900384.8654876,202390
1777900385.8684666,203390
1777900386.8701835,204390
1777900387.8663468,205390
1777900388.8710806,206390
1777900389.8683114,207390
1777900390.8655465,208390
1777900391.8653407,209390
1777900392.8672347,210390
1777900393.8680685,211390
1777900394.8708482,212390
1777900395.8658946,213390
1777900396.8715339,214390
1777900397.8702478,215390
1777900398.8657162,216390
1777900399.8650525,217390
1777900400.8672652,218390
1777900401.8678193,219390
1777900402.867362,220390
1777900403.8661335,221390
1777900404.867144,222390
1777900405.865975,223390
1777900406.8671777,224390
1777900407.867951,225390
1777900408.8653595,226390
1777900409.8660085,227390
1777900410.864992,228390
1777900411.867067,229390
1777900412.8685906,230390
1777900413.8676748,231390
1777900414.8710825,232390
1777900415.8657842,233390
1777900416.8672621,234390
1777900417.8693178,235390
1777900418.866522,236390
1777900419.866054,237390
1777900420.8670208,238390
1777900421.8676558,239390
1777900422.8697498,240390
1777900423.8650813,241390
1777900424.868065,242390
1777900425.868555,243390
1777900426.8679547,244390
1777900427.8727436,245390
1777900428.867239,246390
1777900429.8703225,247390
1777900430.8684595,248390
1777900431.864844,249390
1777900432.870002,250390
1777900433.8658006,251390
1777900434.8662148,252390
1777900435.866063,253390
1777900436.8703637,254390
1777900437.866208,255390
1777900438.869438,256390
1777900439.8703632,257390
1777900440.8673942,258390
1777900441.8663378,259390
1777900442.8674226,260390
1777900443.8698401,261390
1777900444.8746238,262390
1777900445.868405,263390
1777900446.8681107,264390
1777900447.868804,265390
1777900448.8656392,266390
1777900449.8658264,267390
1777900450.882981,268390
1777900451.8654861,269390
1777900452.8802876,270390
1777900453.8747184,271390
1777900454.8655217,272390
1777900455.8658,273390
1777900456.8661394,274390
1777900457.8691695,275390
1777900458.8695438,276390
1777900459.8758912,277390
1777900460.8736722,278390
1777900461.872885,279390
1777900462.8675785,280390
1777900463.8661385,281390
1777900464.8654711,282390
1777900465.869993,283390
1777900466.8652124,284390
1777900467.8655436,285390
1777900468.8666177,286390
1777900469.867864,287390
1777900470.866269,288390
1777900471.8665693,289390
1777900472.865651,290390
1777900473.8651578,291390
1777900474.8656046,292390
1777900475.8700047,293390
1777900476.8656151,294390
1777900477.8663912,295390
1777900478.8675401,296390
1777900479.8654969,297390
1777900480.866952,298390
1777900481.8669152,299390
1777900482.867365,300390
1777900483.870359,301390
1777900484.8708427,302390
1777900485.8665373,303390
1777900486.8674319,304390
1777900487.8677883,305390
1777900488.8714075,306390
1777900489.8652937,307390
1777900490.8717217,308390
1777900491.8714776,309390
1777900492.8653052,310390
1777900493.8706164,311390
1777900494.8655722,312390
1777900495.8712628,313390
1777900496.8653746,314390
1777900497.8657372,315390
1777900498.8677692,316390
1777900499.8652864,317390
1777900500.869336,318390
1777900501.8676198,319390
1777900502.8658986,320390
1777900503.86747,321390
1777900504.8665478,322390
1777900505.8670535,323390
1777900506.8655245,324390
1777900507.8679395,325390
1777900508.866645,326390
1777900509.8670833,327390
1777900510.8703258,328390
1777900511.86832,329390
1777900512.8676615,330390
1777900513.8652663,331390
1777900514.865757,332390
1777900515.8676693,333390
1777900516.8658032,334390
1777900517.8680594,335390
1777900518.8687737,336390
1777900519.8701313,337390
1777900520.8667238,338390
1777900521.870362,339390
1777900522.867851,340390
1777900523.8670177,341390
1777900524.866515,342390
1777900525.8686361,343390
1777900526.867829,344390
1777900527.8703024,345390
1777900528.873174,346390
1777900529.866115,347390
1777900530.8682203,348390
1777900531.867248,349390
1777900532.8671882,350390
1777900533.8706553,351390
1777900534.8679314,352390
1777900535.8663402,353390
1777900536.8679554,354390
1777900537.8664825,355390
1777900538.8703005,356390
1777900539.8657053,357390
1777900540.8737063,358390
1777900541.8730345,359390
1777900542.8686378,360390
1777900543.8696532,361390
1777900544.8688242,362390
1777900545.8676586,363390
1777900546.8693812,364390
1777900547.8805087,365390
1777900548.8665137,366390
1777900549.8672366,367390
1777900550.8659773,368390
1777900551.86668,369390
1777900552.8657675,370390
1777900553.874801,371390
1777900554.8711493,372390
1777900555.8672886,373390
1777900556.8644826,374390
1777900557.8657732,375390
1777900558.8655832,376390
1777900559.8677611,377390
1777900560.8658357,378390
1777900561.8686907,379390
1777900562.8821115,380390
1777900563.8682373,381390
1777900564.8693507,382390
1777900565.8746789,383390
1777900566.8662038,384390
1777900567.870657,385390
1777900568.8680615,386390
1777900569.867636,387390
1777900570.867432,388390
1777900571.867111,389390
1777900572.8672993,390390
1777900573.8672097,391390
1777900574.8684301,392390
1777900575.8668735,393390
1777900576.866559,394390
1777900577.8659854,395390
1777900578.8678405,396390
1777900579.8657153,397390
1777900580.8670952,398390
1777900581.8676262,399390
1777900582.866496,400390
1777900583.8707514,401390
1777900584.8700516,402390
1777900585.8704877,403390
1777900586.866842,404390
1777900587.8752744,405390
1777900588.8664422,406390
1777900589.8680043,407390
1777900590.8671014,408390
1777900591.8742626,409390
1777900592.8672104,410390
1777900593.8689313,411390
1777900594.8655522,412390
1777900595.8694732,413390
1777900596.867685,414390
1777900597.865314,415390
1777900598.8665743,416390
1777900599.8677776,417390
1777900600.8715608,418390
1777900601.872226,419390
1777900602.8704102,420390
1777900603.8691947,421390
1777900604.8692203,422390
1777900605.8679187,423390
1777900606.8748956,424390
1777900607.866148,425390
1777900608.8674886,426390
1777900609.8665056,427390
1777900610.869049,428390
1777900611.8657637,429390
1777900612.8704815,430390
1777900613.8675861,431390
1777900614.8701618,432390
1777900615.8677335,433390
1777900616.8658514,434390
1777900617.867006,435390
1777900618.8678906,436390
1777900619.8675654,437390
1777900620.8683107,438390
1777900621.865323,439390
1777900622.869034,440390
1777900623.8667927,441390
1777900624.86656,442390
1777900625.8679693,443390
1777900626.8681066,444390
1777900627.865959,445390
1777900628.8685837,446390
1777900629.8674164,447390
1777900630.8660874,448390
1777900631.8660283,449390
1777900632.8675525,450390
