arrival_time,tsval
1777947062.6563492,27280
1777947063.6508088,28280
1777947064.6512847,29280
1777947065.6505837,30280
1777947066.6521897,31280
1777947067.6516492,32280
1777947068.651091,33280
1777947069.6560693,34280
1777947070.6522593,35280
1777947071.6501267,36280
1777947072.6513016,37280
1777947073.6522489,38280
1777947074.648909,39280
1777947075.651339,40280
1777947076.6486192,41280
1777947077.6609704,42280
1777947078.6511278,43280
1777947079.6550899,44280
1777947080.6492908,45280
1777947081.6552498,46280
1777947082.6520457,47280
1777947083.6545608,48280
1777947084.6517472,49280
1777947085.6508913,50280
1777947086.6495054,51280
1777947087.6494243,52280
1777947088.6484728,53280
1777947089.652374,54280
1777947090.6494126,55280
1777947091.6479614,56280
1777947092.6665561,57280
1777947093.649712,58280
1777947094.6492734,59280
1777947095.6490264,60280
1777947096.6516924,61280
1777947097.6504583,62280
1777947098.6506953,63280
1777947099.6503432,64280
1777947100.6659102,65280
1777947101.660618,66280
1777947102.6487415,67280
1777947103.6574109,68280
1777947104.689874,69280
1777947105.6884336,70280
1777947106.6516585,71280
1777947107.651009,72280
1777947108.6493208,73280
1777947109.6500092,74280
1777947110.6502032,75280
1777947111.6498759,76280
1777947112.6515968,77280
1777947113.6496487,78280
1777947114.6488285,79280
1777947115.652062,80280
1777947116.6528196,81280
1777947117.651543,82280
1777947118.6482277,83280
1777947119.65389,84280
1777947120.6559062,85280
1777947121.6494763,86280
1777947122.6521058,87280
1777947123.6497185,88280
1777947124.6491587,89280
1777947125.6508222,90280
1777947126.6519232,91280
1777947127.6502564,92280
1777947128.6574402,93280
1777947129.6485157,94280
1777947130.6503682,95280
1777947131.647555,96280
1777947132.649096,97280
1777947133.6509774,98280
1777947134.649409,99280
1777947135.6548288,100280
1777947136.6488392,101280
1777947137.6494524,102280
1777947138.6500833,103280
1777947139.648798,104280
1777947140.6478856,105280
1777947141.6529992,106280
1777947142.6509814,107280
1777947143.6493812,108280
1777947144.659828,109280
1777947145.6495934,110280
