arrival_time,tsval
1777865087.4215643,3937760
1777865088.422157,3938760
1777865089.4184077,3939760
1777865090.4228675,3940760
1777865091.4197016,3941760
1777865092.4265099,3942760
1777865093.4224951,3943760
1777865094.4312527,3944760
1777865095.4198568,3945760
1777865096.4235725,3946760
1777865097.4218295,3947760
1777865098.4194236,3948760
1777865099.419779,3949760
1777865100.426853,3950760
1777865101.422089,3951760
1777865102.4231,3952760
1777865103.43057,3953760
1777865104.4329512,3954760
1777865105.4198723,3955760
1777865106.4237008,3956760
1777865107.4199948,3957760
1777865108.425057,3958760
1777865109.4294007,3959760
1777865110.4206457,3960760
1777865111.4197962,3961760
1777865112.4190428,3962760
1777865113.4308403,3963760
1777865114.4217677,3964760
1777865115.4312036,3965760
1777865116.4218814,3966760
1777865117.4239595,3967760
1777865118.421136,3968760
1777865119.4307077,3969760
1777865120.4219308,3970760
1777865121.423255,3971760
1777865122.4213455,3972760
1777865123.4210622,3973760
1777865124.4236686,3974760
1777865125.4215353,3975760
1777865126.4218016,3976760
1777865127.4193342,3977760
1777865128.4221878,3978760
1777865129.4217553,3979760
1777865130.419334,3980760
1777865131.4211462,3981760
1777865132.4217489,3982760
1777865133.4200835,3983760
1777865134.4221184,3984760
1777865135.4215958,3985760
1777865136.4241056,3986760
1777865137.4208715,3987760
1777865138.422116,3988760
1777865139.4273677,3989760
1777865140.4276679,3990760
1777865141.4235547,3991760
1777865142.4202538,3992760
1777865143.424416,3993760
1777865144.428424,3994760
1777865145.4198837,3995760
1777865146.421195,3996760
1777865147.4221702,3997760
1777865148.4188464,3998760
1777865149.418993,3999760
1777865150.4201014,4000760
1777865151.4238071,4001760
1777865152.4223874,4002760
1777865153.4194448,4003760
1777865154.4246566,4004760
1777865155.419693,4005760
1777865156.420358,4006760
1777865157.4202917,4007760
1777865158.4193,4008760
1777865159.4217997,4009760
1777865160.4218488,4010760
1777865161.4197073,4011760
1777865162.4204073,4012760
1777865163.4192204,4013760
1777865164.4213681,4014760
1777865165.4307497,4015760
1777865166.4190369,4016760
1777865167.420045,4017760
1777865168.4270737,4018760
1777865169.4254818,4019760
1777865170.421156,4020760
1777865171.4241333,4021760
1777865172.432178,4022760
1777865173.4229505,4023760
1777865174.4208913,4024760
1777865175.432202,4025760
1777865176.4266896,4026760
1777865177.4212408,4027760
